NAME,DISTURBANCE_ID,TM,TYPE,LAT,LON,CENTRAL_PRES,MN_RADIUS_GF_WIND,MAX_WIND_SPD,COMMENT
BERNIE,AU198182_14U,4/2/1982 18:00,T,-10,158.2,985,,25.7,
BERNIE,AU198182_14U,4/3/1982 0:00,T,-10.3,158.1,985,,25.7,
BERNIE,AU198182_14U,4/3/1982 6:00,T,-10.6,158,982,,25.7,
BERNIE,AU198182_14U,4/3/1982 12:00,T,-11,157.8,980,,28.3,
BERNIE,AU198182_14U,4/3/1982 18:00,T,-11.5,157.5,980,,28.3,
BERNIE,AU198182_14U,4/4/1982 0:00,T,-12.2,157.3,980,,30.9,
BERNIE,AU198182_14U,4/4/1982 6:00,T,-13.3,157,978,,30.9,
BERNIE,AU198182_14U,4/4/1982 12:00,T,-14.4,156.6,975,,33.4,
BERNIE,AU198182_14U,4/4/1982 18:00,T,-15.5,156.5,970,,36,
BERNIE,AU198182_14U,4/5/1982 0:00,T,-16.7,156.4,965,,41.2,
BERNIE,AU198182_14U,4/5/1982 6:00,T,-17.7,156.6,960,,51.4,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
BERNIE,AU198182_14U,4/5/1982 12:00,T,-18.6,157.2,955,,51.4,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
BERNIE,AU198182_14U,4/5/1982 18:00,T,-19.5,157.8,950,,51.4,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
BERNIE,AU198182_14U,4/6/1982 0:00,T,-20.4,158.5,945,,51.4,
BERNIE,AU198182_14U,4/6/1982 6:00,T,-21.2,159.1,950,,46.3,
BERNIE,AU198182_14U,4/6/1982 12:00,T,-22,159.9,955,,46.3,
BERNIE,AU198182_14U,4/6/1982 18:00,T,-22.8,160.8,960,,46.3,
BERNIE,AU198182_14U,4/7/1982 0:00,T,-23.4,161.9,965,,41.2,
DOMINIC,AU198182_15U,4/4/1982 21:00,T,-11.4,139.7,1002,,12.9,
DOMINIC,AU198182_15U,4/5/1982 0:00,T,-11.5,139.6,1000,,12.9,
DOMINIC,AU198182_15U,4/5/1982 3:00,T,-11.6,139.5,998,,15.4,
DOMINIC,AU198182_15U,4/5/1982 6:00,T,-11.5,139.3,994,,20.6,
DOMINIC,AU198182_15U,4/5/1982 9:00,T,-11.3,139.2,990,,23.2,
DOMINIC,AU198182_15U,4/5/1982 12:00,T,-11.2,139.3,990,,23.2,
DOMINIC,AU198182_15U,4/5/1982 15:00,T,-11.4,139.3,988,,25.7,
DOMINIC,AU198182_15U,4/5/1982 18:00,T,-11.5,139.4,986,,25.7,
DOMINIC,AU198182_15U,4/5/1982 21:00,T,-11.7,139.4,984,,25.7,
DOMINIC,AU198182_15U,4/6/1982 0:00,T,-11.8,139.4,982,,28.3,
DOMINIC,AU198182_15U,4/6/1982 3:00,T,-12.1,139.4,980,,28.3,
DOMINIC,AU198182_15U,4/6/1982 6:00,T,-12.3,139.5,977,,30.9,
DOMINIC,AU198182_15U,4/6/1982 9:00,T,-12.6,139.6,974,,30.9,
DOMINIC,AU198182_15U,4/6/1982 12:00,T,-12.9,139.8,972,,33.4,
DOMINIC,AU198182_15U,4/6/1982 15:00,T,-13,140,968,,36,
DOMINIC,AU198182_15U,4/6/1982 18:00,T,-13.1,140.1,965,,38.6,
DOMINIC,AU198182_15U,4/6/1982 21:00,T,-13.3,140.2,962,,41.2,
DOMINIC,AU198182_15U,4/7/1982 0:00,T,-13.8,140.3,960,,41.2,
DOMINIC,AU198182_15U,4/7/1982 3:00,T,-14.1,140.4,958,,43.7,
DOMINIC,AU198182_15U,4/7/1982 6:00,T,-14.2,140.8,955,,51.4,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
DOMINIC,AU198182_15U,4/7/1982 9:00,T,-14.3,141.1,950,,56.6,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
DOMINIC,AU198182_15U,4/7/1982 12:00,T,-14.4,141.4,950,,56.6,landfall at Cape Keeweer; severe vegetation damage
DOMINIC,AU198182_15U,4/7/1982 15:00,T,-14.5,141.9,970,,43.7,over land
DOMINIC,AU198182_15U,4/7/1982 18:00,T,-14.6,142.3,980,,30.9,over land
DOMINIC,AU198182_15U,4/7/1982 21:00,T,-14.7,142.6,990,,23.2,over land
DOMINIC,AU198182_15U,4/8/1982 0:00,T,-14.7,143.1,995,,18,over land
DOMINIC,AU198182_15U,4/8/1982 3:00,T,-14.7,143.6,997,,12.9,over land
DOMINIC,AU198182_15U,4/8/1982 6:00,T,-14.6,144.2,998,,12.9,over land
DOMINIC,AU198182_15U,4/8/1982 7:00,T,-14.5,144.6,999,,12.9,over land
DOMINIC,AU198182_15U,4/8/1982 9:00,T,-14.7,145.1,999,,12.9,over land
DOMINIC,AU198182_15U,4/8/1982 12:00,T,-15,145.6,1002,,12.9,
DOMINIC,AU198182_15U,4/8/1982 15:00,T,-15.1,146,1001,,12.9,
DOMINIC,AU198182_15U,4/8/1982 18:00,T,-15.1,146.3,1000,,12.9,
DOMINIC,AU198182_15U,4/8/1982 21:00,T,-15,146.6,1000,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/9/1982 0:00,T,-15,147,1000,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/9/1982 3:00,T,-14.9,147.5,1000,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/9/1982 6:00,T,-14.8,147.9,999,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/9/1982 12:00,T,-14.6,148.8,998,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/9/1982 18:00,T,-14.3,149.4,998,,15.4,Synoptic gales to south assisted by ridge; Willis Is records 35kn
DOMINIC,AU198182_15U,4/10/1982 0:00,T,-14,150,997,,15.4,Synoptic gales to south assisted by ridge; Willis Is records 35kn
DOMINIC,AU198182_15U,4/10/1982 6:00,T,-13.9,150.7,996,,15.4,Synoptic gales to south assisted by ridge; Willis Is records 35kn
DOMINIC,AU198182_15U,4/10/1982 12:00,T,-13.9,151.4,997,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/10/1982 18:00,T,-14.1,152,997,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/11/1982 0:00,T,-14.3,152.2,1000,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/11/1982 6:00,T,-14.4,152.3,1000,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/11/1982 12:00,T,-14.6,152.5,1000,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/11/1982 18:00,T,-14.8,152.5,1001,,15.4,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/12/1982 0:00,T,-15,152.3,1002,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/12/1982 6:00,T,-15.2,152.2,1001,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/12/1982 12:00,T,-15.5,152,1001,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/12/1982 18:00,T,-16.1,151.6,1003,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/13/1982 0:00,T,-16.9,150.9,1004,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/13/1982 6:00,T,-17.6,149.6,1004,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/13/1982 9:00,T,-17.3,148.8,1005,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/13/1982 12:00,T,-16.8,148,1006,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/13/1982 15:00,T,-16.4,147.2,1006,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/13/1982 18:00,T,-16,146.8,1006,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/13/1982 21:00,T,-15.8,146.4,1006,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/14/1982 0:00,T,-15.6,146.1,1006,,12.9,Imported from CYCARD; June 2009
DOMINIC,AU198182_15U,4/14/1982 3:00,T,-15.1,145.4,1008,,10.3,landfall near cookton
DOMINIC,AU198182_15U,4/14/1982 6:00,T,-15.4,144.5,1008,,10.3,over land
DOMINIC,AU198182_15U,4/14/1982 9:00,T,-15.9,143.9,1010,,10.3,over land
CLAUDIA,AU198182_17U,5/14/1982 18:00,T,-13.9,156.4,1002,,12.9,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/15/1982 0:00,T,-14.1,157,998,,15.4,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/15/1982 6:00,T,-14.2,157.6,996,,15.4,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/15/1982 12:00,T,-14.2,158.2,996,,15.4,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/15/1982 18:00,T,-14.1,158.7,994,,18,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/16/1982 0:00,T,-13.9,159,992,,20.6,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/16/1982 6:00,T,-13.7,159.6,992,,20.6,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/16/1982 12:00,T,-13.3,160.5,996,,15.4,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/16/1982 18:00,T,-12.7,161.4,996,,15.4,Max wind from central pressure using Dvorak75 WPR
CLAUDIA,AU198182_17U,5/17/1982 0:00,T,-12.2,162.5,1000,,12.9,Max wind from central pressure using Dvorak75 WPR
JANE,AU198283_01U,1/2/1983 0:00,T,-10.8,111.5,1003,,10.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/2/1983 6:00,T,-11.4,112.6,1000,,12.9,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/2/1983 12:00,T,-12,114.1,994,,12.9,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/2/1983 18:00,T,-12.5,114.9,992,,12.9,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/3/1983 0:00,T,-13.2,115,990,,15.4,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/3/1983 6:00,T,-13.4,115.1,987,,15.4,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/3/1983 12:00,T,-13.7,115.1,984,,15.4,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/3/1983 18:00,T,-14.1,115.2,982,,20.6,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/4/1983 0:00,T,-14.5,115.4,979,,25.7,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/4/1983 6:00,T,-14.8,115.4,977,,25.7,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/4/1983 12:00,T,-15,115.1,975,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/4/1983 18:00,T,-14.8,114.9,970,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/5/1983 0:00,T,-14.5,115,972,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/5/1983 6:00,T,-14.4,115.5,974,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/5/1983 12:00,T,-14,116,976,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/5/1983 18:00,T,-13.7,116.9,978,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/6/1983 0:00,T,-13.5,117.7,980,,25.7,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/6/1983 6:00,T,-13.7,118.7,980,,25.7,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/6/1983 12:00,T,-14.7,118.9,980,,25.7,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/6/1983 18:00,T,-15,119,978,,25.7,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/7/1983 0:00,T,-15.3,118.9,974,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/7/1983 6:00,T,-16.2,118.5,972,,28.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/7/1983 12:00,T,-16.8,118.1,970,,30.9,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/7/1983 18:00,T,-17.2,118.2,968,,33.4,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 0:00,T,-17.3,118.2,967,,36,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 3:00,T,-17.5,118.3,966,,38.6,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 6:00,T,-17.7,118.4,965,,41.2,Max wind based on CI (best track); consistent with that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 9:00,T,-17.9,118.5,963,,41.2,Max wind based on CI (best track); consistent with that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 12:00,T,-18,118.6,960,,41.2,Max wind based on CI (best track); consistent with that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 15:00,T,-18.1,118.5,958,,41.2,Max wind based on CI (best track); consistent with that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 18:00,T,-18.4,118.5,956,,41.2,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/8/1983 21:00,T,-18.7,118.6,953,,43.7,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/9/1983 0:00,T,-19,119,950,,46.3,Max wind based on CI (best track); lower than that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/9/1983 3:00,T,-19.4,119.2,948,,46.3,Max wind based on CI (best track); consistent with that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/9/1983 6:00,T,-19.9,119.6,947,,46.3,Max wind based on CI (best track); consistent with that from central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/9/1983 9:00,T,-20.1,119.8,947,,41.2,Landfall at 07UTC; Max winds from CI and central pressure using Dvorak 1975 WPR
JANE,AU198283_01U,1/9/1983 12:00,T,-20.4,120.1,952,,36,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/9/1983 15:00,T,-20.7,120.6,954,,30.9,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/9/1983 18:00,T,-21.2,121.1,958,,25.7,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/9/1983 21:00,T,-21.7,121.7,962,,20.6,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/10/1983 0:00,T,-22.3,122.5,966,,20.6,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/10/1983 3:00,T,-22.8,123.1,970,,18,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/10/1983 6:00,T,-23.2,123.6,974,,18,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/10/1983 9:00,T,-23.6,124.3,980,,15.4,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/10/1983 12:00,T,-24,125.5,985,,15.4,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/10/1983 15:00,T,-23.7,127.5,990,,12.9,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
JANE,AU198283_01U,1/10/1983 18:00,T,-23.5,129,992,,12.9,Over land; Winds estimated from synoptic charts and observations and inland decay rate;
DES,AU198283_02U,1/14/1983 12:00,T,-16.3,146.9,1004,,12.9,
DES,AU198283_02U,1/14/1983 15:00,T,-16.3,146.9,1003,,12.9,
DES,AU198283_02U,1/14/1983 18:00,T,-16.4,147,1003,,12.9,
DES,AU198283_02U,1/14/1983 21:00,T,-16.5,147.2,1002,,12.9,
DES,AU198283_02U,1/15/1983 0:00,T,-16.6,147.3,1002,,12.9,
DES,AU198283_02U,1/15/1983 3:00,T,-16.5,147.8,1002,,12.9,
DES,AU198283_02U,1/15/1983 6:00,T,-16.4,148.4,1000,,12.9,
DES,AU198283_02U,1/15/1983 9:00,T,-16.5,148.9,1000,,12.9,
DES,AU198283_02U,1/15/1983 12:00,T,-16.7,149.5,1001,,12.9,
DES,AU198283_02U,1/15/1983 18:00,T,-17.3,150.4,999,,12.9,
DES,AU198283_02U,1/16/1983 0:00,T,-17.8,151.6,1000,,15.4,
DES,AU198283_02U,1/16/1983 6:00,T,-18.5,152.7,996,,15.4,
DES,AU198283_02U,1/16/1983 12:00,T,-18.8,153.3,996,,18,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/16/1983 18:00,T,-19.1,154,996,,18,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/17/1983 0:00,T,-19.2,154.7,996,,15.4,
DES,AU198283_02U,1/17/1983 6:00,T,-19.2,155.3,996,,15.4,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/17/1983 12:00,T,-19.7,156,994,,15.4,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/17/1983 18:00,T,-21,156.2,994,,15.4,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/18/1983 0:00,T,-22.1,156.7,995,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/18/1983 6:00,T,-22.6,157.3,995,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/18/1983 12:00,T,-22.3,158,995,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/18/1983 18:00,T,-21.5,158.1,997,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/19/1983 0:00,T,-20.7,157.9,998,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/19/1983 6:00,T,-20.2,158,998,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/19/1983 12:00,T,-19.7,157.7,998,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/19/1983 18:00,T,-18.9,157.1,998,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/20/1983 0:00,T,-17.8,156.8,999,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/20/1983 6:00,T,-17,156,1000,,12.9,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/20/1983 12:00,T,-16.4,155.8,1001,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/20/1983 18:00,T,-16.1,155.7,1001,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/21/1983 0:00,T,-15.3,155.5,1001,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/21/1983 6:00,T,-14.7,154.8,1000,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/21/1983 12:00,T,-14.3,154.7,1000,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/21/1983 18:00,T,-13.9,154.6,1000,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/22/1983 0:00,T,-13.6,154.3,1002,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/22/1983 6:00,T,-13.3,154.2,1003,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/22/1983 12:00,T,-13,154.8,1005,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/22/1983 18:00,T,-13.1,155.9,1005,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
DES,AU198283_02U,1/23/1983 0:00,T,-13.5,157,1005,,10.3,Max wind from reanalysed CI; lower than from central pressure using Dvorak75 WPR
ELINOR,AU198283_03U,2/10/1983 18:00,T,-10.6,158,1007,,10.3,
ELINOR,AU198283_03U,2/11/1983 0:00,T,-10.7,157.8,1008,,10.3,
ELINOR,AU198283_03U,2/11/1983 6:00,T,-10.7,157.7,1005,,10.3,
ELINOR,AU198283_03U,2/11/1983 12:00,T,-10.8,157.5,1005,,10.3,
ELINOR,AU198283_03U,2/11/1983 18:00,T,-10.8,157.2,1005,,10.3,
ELINOR,AU198283_03U,2/12/1983 0:00,T,-11,157,1006,,10.3,
ELINOR,AU198283_03U,2/12/1983 6:00,T,-11.7,156.7,1002,,12.9,
ELINOR,AU198283_03U,2/12/1983 12:00,T,-12.6,156.4,1002,,12.9,
ELINOR,AU198283_03U,2/12/1983 18:00,T,-13.2,156.3,1002,,15.4,
ELINOR,AU198283_03U,2/13/1983 0:00,T,-13.6,156.1,1002,,15.4,
ELINOR,AU198283_03U,2/13/1983 6:00,T,-14,155.9,1000,,18,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
ELINOR,AU198283_03U,2/13/1983 12:00,T,-14.4,155.7,998,,20.6,Rapid intensification
ELINOR,AU198283_03U,2/13/1983 18:00,T,-15,155.4,992,,25.7,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
ELINOR,AU198283_03U,2/14/1983 0:00,T,-15.3,154.8,988,,28.3,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
ELINOR,AU198283_03U,2/14/1983 6:00,T,-15.6,154.4,978,,30.9,Max wind from reanalysed CI; higher than from central pressure using Dvorak75 WPR
ELINOR,AU198283_03U,2/14/1983 12:00,T,-15.8,154.6,970,,36,
ELINOR,AU198283_03U,2/14/1983 18:00,T,-16,155,968,,38.6,
ELINOR,AU198283_03U,2/15/1983 0:00,T,-16.4,155.5,966,,41.2,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/15/1983 6:00,T,-16.6,155.9,966,,41.2,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/15/1983 12:00,T,-17.1,156.3,966,,38.6,
ELINOR,AU198283_03U,2/15/1983 18:00,T,-17.7,156.5,970,,36,
ELINOR,AU198283_03U,2/16/1983 0:00,T,-18.3,156.3,974,,33.4,
ELINOR,AU198283_03U,2/16/1983 6:00,T,-18.7,155.1,976,,30.9,
ELINOR,AU198283_03U,2/16/1983 12:00,T,-18.5,153.9,978,,28.3,
ELINOR,AU198283_03U,2/16/1983 18:00,T,-18.2,153,980,,28.3,
ELINOR,AU198283_03U,2/17/1983 0:00,T,-17.7,152.2,982,,25.7,
ELINOR,AU198283_03U,2/17/1983 6:00,T,-17.5,151.7,984,,25.7,
ELINOR,AU198283_03U,2/17/1983 12:00,T,-17.3,151.1,986,,25.7,
ELINOR,AU198283_03U,2/17/1983 18:00,T,-17.2,150.7,987,,25.7,
ELINOR,AU198283_03U,2/18/1983 0:00,T,-17,150.4,988,,25.7,
ELINOR,AU198283_03U,2/18/1983 6:00,T,-16.8,150.2,990,,23.2,
ELINOR,AU198283_03U,2/18/1983 12:00,T,-16.5,149.7,990,,23.2,
ELINOR,AU198283_03U,2/18/1983 18:00,T,-15.9,149.4,990,,23.2,
ELINOR,AU198283_03U,2/19/1983 0:00,T,-15.3,149.3,990,,23.2,
ELINOR,AU198283_03U,2/19/1983 6:00,T,-15.2,149.6,990,,25.7,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/19/1983 12:00,T,-15,149.8,989,,25.7,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/19/1983 18:00,T,-15,150.3,988,,25.7,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/20/1983 0:00,T,-15,151,987,,25.7,
ELINOR,AU198283_03U,2/20/1983 6:00,T,-15,151.7,985,,25.7,
ELINOR,AU198283_03U,2/20/1983 12:00,T,-15.2,152.6,983,,25.7,
ELINOR,AU198283_03U,2/20/1983 18:00,T,-15.7,153.5,981,,28.3,
ELINOR,AU198283_03U,2/21/1983 0:00,T,-16.1,154.3,979,,30.9,
ELINOR,AU198283_03U,2/21/1983 6:00,T,-16.4,155.3,976,,33.4,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/21/1983 12:00,T,-16.2,156.2,972,,36,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/21/1983 18:00,T,-16.1,156.9,968,,41.2,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/22/1983 0:00,T,-15.9,157.3,962,,41.2,
ELINOR,AU198283_03U,2/22/1983 6:00,T,-15.8,157.8,956,,46.3,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/22/1983 12:00,T,-15.8,158,950,,46.3,
ELINOR,AU198283_03U,2/22/1983 18:00,T,-15.9,157.9,948,,48.9,
ELINOR,AU198283_03U,2/23/1983 0:00,T,-16,157.8,947,,48.9,
ELINOR,AU198283_03U,2/23/1983 6:00,T,-16.2,157.6,947,,48.9,
ELINOR,AU198283_03U,2/23/1983 12:00,T,-16.2,157.3,947,,48.9,
ELINOR,AU198283_03U,2/23/1983 18:00,T,-16.2,156.9,951,,46.3,
ELINOR,AU198283_03U,2/24/1983 0:00,T,-16.1,156.5,955,,46.3,
ELINOR,AU198283_03U,2/24/1983 6:00,T,-16,156,955,,46.3,
ELINOR,AU198283_03U,2/24/1983 12:00,T,-15.8,155.6,951,,46.3,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/24/1983 18:00,T,-15.8,155.2,945,,54,Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/25/1983 0:00,T,-15.8,154.6,939,,56.6,Peak intensity; Max winds from reanalysed CI; higher than from central pressure using Dvorak75
ELINOR,AU198283_03U,2/25/1983 6:00,T,-16,154,937,,56.6,
ELINOR,AU198283_03U,2/25/1983 12:00,T,-16.1,153.2,936,,51.4,
ELINOR,AU198283_03U,2/25/1983 18:00,T,-16.1,152.6,936,,46.3,
ELINOR,AU198283_03U,2/26/1983 0:00,T,-16.2,152.1,935,,46.3,
